2026-03-24T08:00:00+00:00,NESN.SW,CHF,72.326717131257695,73.5276788459241,72.201819751764305,73.479644775390597,76.480003356933594,2834677
2026-03-25T08:00:00+00:00,NESN.SW,CHF,73.604546627488602,74.171397072813505,73.316312866418599,73.767875671386705,76.779998779296903,3237125
2026-03-26T08:00:00+00:00,NESN.SW,CHF,73.700619136877705,74.132969761073795,73.095337059109596,73.210624694824205,76.199996948242202,3224145
2026-03-27T08:00:00+00:00,NESN.SW,CHF,73.220235778464897,73.604545008073202,72.634165852582299,73.373962402343807,76.370002746582003,3613676
2026-03-30T07:00:00+00:00,NESN.SW,CHF,73.854346130815898,75.064910292463793,73.527680724434802,75.016876220703097,78.080001831054702,3672285
2026-03-31T07:00:00+00:00,NESN.SW,CHF,75.631770135829498,75.977647714445496,74.882371158857694,75.343536376953097,78.419998168945298,4256573
2026-04-01T07:00:00+00:00,NESN.SW,CHF,75.996857917397904,76.016077410208,74.296299308140803,75.314712524414105,78.389999389648395,3564269
2026-04-02T07:00:00+00:00,NESN.SW,CHF,75.516474569633303,75.843139982451604,75.228248143123096,75.295501708984403,78.370002746582003,2692637
2026-04-07T07:00:00+00:00,NESN.SW,CHF,75.804704562719195,76.573315658675696,75.016873974562898,75.170593261718807,78.239997863769503,3399849
2026-04-08T07:00:00+00:00,NESN.SW,CHF,76.371558437290204,76.784689577274193,75.007267632725004,75.660591125488296,78.75,4750594
2026-04-09T07:00:00+00:00,NESN.SW,CHF,76.179407476262895,76.179407476262895,75.132165006647895,75.8431396484375,78.940002441406307,2968752
2026-04-10T07:00:00+00:00,NESN.SW,CHF,75.852739816060904,76.448419472040698,75.660588871597099,75.996856689453097,79.099998474121094,2891531
2026-04-13T07:00:00+00:00,NESN.SW,CHF,75.843141511887794,75.958429152781093,75.007269464965404,75.026481628418,78.089996337890597,2736854
2026-04-14T07:00:00+00:00,NESN.SW,CHF,74.997654760778502,76.313911437988296,74.6998186013724,76.313911437988296,79.430000305175796,3174074
2026-04-15T07:00:00+00:00,NESN.SW,CHF,76.400382182170702,76.429211422471397,75.391578674316406,75.391578674316406,78.470001220703097,3708448
2026-04-16T07:00:00+00:00,NESN.SW,CHF,75.257066458600903,75.891170430710702,74.776681773937398,75.650978088378906,78.739997863769503,2981397
2026-04-17T07:00:00+00:00,NESN.SW,CHF,75.439613447392702,76.073724798285,74.997660383174903,75.919998168945298,79.019996643066406,5141929
